image_name,camera,variation_id,ground_truth_posture,ground_truth_status,ground_truth_error,ground_truth_side,model_name,model_layout,landmark_detection_status,detect_ms,pose_ms,hand_refined_left,hand_refined_right,00_nose_x,00_nose_y,00_nose_score,01_left_eye_inner_x,01_left_eye_inner_y,01_left_eye_inner_score,02_left_eye_x,02_left_eye_y,02_left_eye_score,03_left_eye_outer_x,03_left_eye_outer_y,03_left_eye_outer_score,04_right_eye_inner_x,04_right_eye_inner_y,04_right_eye_inner_score,05_right_eye_x,05_right_eye_y,05_right_eye_score,06_right_eye_outer_x,06_right_eye_outer_y,06_right_eye_outer_score,07_left_ear_x,07_left_ear_y,07_left_ear_score,08_right_ear_x,08_right_ear_y,08_right_ear_score,09_mouth_left_x,09_mouth_left_y,09_mouth_left_score,10_mouth_right_x,10_mouth_right_y,10_mouth_right_score,11_left_shoulder_x,11_left_shoulder_y,11_left_shoulder_score,12_right_shoulder_x,12_right_shoulder_y,12_right_shoulder_score,13_left_elbow_x,13_left_elbow_y,13_left_elbow_score,14_right_elbow_x,14_right_elbow_y,14_right_elbow_score,15_left_hip_x,15_left_hip_y,15_left_hip_score,16_right_hip_x,16_right_hip_y,16_right_hip_score,17_left_knee_x,17_left_knee_y,17_left_knee_score,18_right_knee_x,18_right_knee_y,18_right_knee_score,19_left_ankle_x,19_left_ankle_y,19_left_ankle_score,20_right_ankle_x,20_right_ankle_y,20_right_ankle_score,21_left_heel_x,21_left_heel_y,21_left_heel_score,22_right_heel_x,22_right_heel_y,22_right_heel_score,23_left_foot_index_x,23_left_foot_index_y,23_left_foot_index_score,24_right_foot_index_x,24_right_foot_index_y,24_right_foot_index_score,25_left_hand_wrist_x,25_left_hand_wrist_y,25_left_hand_wrist_score,26_left_hand_thumb_cmc_x,26_left_hand_thumb_cmc_y,26_left_hand_thumb_cmc_score,27_left_hand_thumb_mcp_x,27_left_hand_thumb_mcp_y,27_left_hand_thumb_mcp_score,28_left_hand_thumb_ip_x,28_left_hand_thumb_ip_y,28_left_hand_thumb_ip_score,29_left_hand_thumb_tip_x,29_left_hand_thumb_tip_y,29_left_hand_thumb_tip_score,30_left_hand_index_mcp_x,30_left_hand_index_mcp_y,30_left_hand_index_mcp_score,31_left_hand_index_pip_x,31_left_hand_index_pip_y,31_left_hand_index_pip_score,32_left_hand_index_dip_x,32_left_hand_index_dip_y,32_left_hand_index_dip_score,33_left_hand_index_tip_x,33_left_hand_index_tip_y,33_left_hand_index_tip_score,34_left_hand_middle_mcp_x,34_left_hand_middle_mcp_y,34_left_hand_middle_mcp_score,35_left_hand_middle_pip_x,35_left_hand_middle_pip_y,35_left_hand_middle_pip_score,36_left_hand_middle_dip_x,36_left_hand_middle_dip_y,36_left_hand_middle_dip_score,37_left_hand_middle_tip_x,37_left_hand_middle_tip_y,37_left_hand_middle_tip_score,38_left_hand_ring_mcp_x,38_left_hand_ring_mcp_y,38_left_hand_ring_mcp_score,39_left_hand_ring_pip_x,39_left_hand_ring_pip_y,39_left_hand_ring_pip_score,40_left_hand_ring_dip_x,40_left_hand_ring_dip_y,40_left_hand_ring_dip_score,41_left_hand_ring_tip_x,41_left_hand_ring_tip_y,41_left_hand_ring_tip_score,42_left_hand_pinky_mcp_x,42_left_hand_pinky_mcp_y,42_left_hand_pinky_mcp_score,43_left_hand_pinky_pip_x,43_left_hand_pinky_pip_y,43_left_hand_pinky_pip_score,44_left_hand_pinky_dip_x,44_left_hand_pinky_dip_y,44_left_hand_pinky_dip_score,45_left_hand_pinky_tip_x,45_left_hand_pinky_tip_y,45_left_hand_pinky_tip_score,46_right_hand_wrist_x,46_right_hand_wrist_y,46_right_hand_wrist_score,47_right_hand_thumb_cmc_x,47_right_hand_thumb_cmc_y,47_right_hand_thumb_cmc_score,48_right_hand_thumb_mcp_x,48_right_hand_thumb_mcp_y,48_right_hand_thumb_mcp_score,49_right_hand_thumb_ip_x,49_right_hand_thumb_ip_y,49_right_hand_thumb_ip_score,50_right_hand_thumb_tip_x,50_right_hand_thumb_tip_y,50_right_hand_thumb_tip_score,51_right_hand_index_mcp_x,51_right_hand_index_mcp_y,51_right_hand_index_mcp_score,52_right_hand_index_pip_x,52_right_hand_index_pip_y,52_right_hand_index_pip_score,53_right_hand_index_dip_x,53_right_hand_index_dip_y,53_right_hand_index_dip_score,54_right_hand_index_tip_x,54_right_hand_index_tip_y,54_right_hand_index_tip_score,55_right_hand_middle_mcp_x,55_right_hand_middle_mcp_y,55_right_hand_middle_mcp_score,56_right_hand_middle_pip_x,56_right_hand_middle_pip_y,56_right_hand_middle_pip_score,57_right_hand_middle_dip_x,57_right_hand_middle_dip_y,57_right_hand_middle_dip_score,58_right_hand_middle_tip_x,58_right_hand_middle_tip_y,58_right_hand_middle_tip_score,59_right_hand_ring_mcp_x,59_right_hand_ring_mcp_y,59_right_hand_ring_mcp_score,60_right_hand_ring_pip_x,60_right_hand_ring_pip_y,60_right_hand_ring_pip_score,61_right_hand_ring_dip_x,61_right_hand_ring_dip_y,61_right_hand_ring_dip_score,62_right_hand_ring_tip_x,62_right_hand_ring_tip_y,62_right_hand_ring_tip_score,63_right_hand_pinky_mcp_x,63_right_hand_pinky_mcp_y,63_right_hand_pinky_mcp_score,64_right_hand_pinky_pip_x,64_right_hand_pinky_pip_y,64_right_hand_pinky_pip_score,65_right_hand_pinky_dip_x,65_right_hand_pinky_dip_y,65_right_hand_pinky_dip_score,66_right_hand_pinky_tip_x,66_right_hand_pinky_tip_y,66_right_hand_pinky_tip_score
DJI_20260917131455_0056_D.JPG,Cam 5,1,ARAMANDI,CORRECT,,,rtmpose_m_halpe26,halpe_26,OK,126.35,33.32,0,0,1592.55078125,895.384765625,0.9600476622581482,,,0.0,1627.72509765625,860.21044921875,0.9870415329933167,,,0.0,,,0.0,1563.239013671875,866.072998046875,1.0410116910934448,,,0.0,1680.486572265625,907.109619140625,1.0176279544830322,1528.064697265625,912.97216796875,1.1122260093688965,,,0.0,,,0.0,1762.56005859375,1112.29296875,0.953963041305542,1451.853759765625,1124.017578125,0.9447845816612244,1938.431396484375,1299.88916015625,0.9663295745849609,1270.119873046875,1323.3388671875,0.9380935430526733,1715.660888671875,1569.55859375,0.7922085523605347,1522.2021484375,1581.283447265625,0.7933069467544556,1903.257080078125,1868.5400390625,0.902242124080658,1346.330810546875,1891.98974609375,0.8027189373970032,1739.1103515625,2161.6591796875,0.8613989353179932,1539.78955078125,2185.10888671875,0.8896658420562744,1698.07373046875,2202.69580078125,0.8193012475967407,1586.6884765625,2226.1455078125,0.8587731122970581,1873.9453125,2243.732421875,0.8474355936050415,1387.36767578125,2284.76904296875,0.7756725549697876,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917131459_0057_D.JPG,Cam 5,1,ARAMANDI,CORRECT,,,rtmpose_m_halpe26,halpe_26,OK,178.1,21.05,0,0,1597.3719482421875,887.0802001953125,0.9555751085281372,,,0.0,1626.7227783203125,857.7293701171875,0.9931927919387817,,,0.0,,,0.0,1562.1510009765625,857.7293701171875,1.0468952655792236,,,0.0,1679.5538330078125,904.6905517578125,1.019248604774475,1526.9302978515625,910.5606689453125,1.1153059005737305,,,0.0,,,0.0,1761.7359619140625,1110.1453857421875,0.9524841904640198,1450.6182861328125,1121.8856201171875,0.946866512298584,1937.8399658203125,1292.1197509765625,0.9595098495483398,1274.5142822265625,1315.6002197265625,0.933021068572998,1708.9044189453125,1568.0162353515625,0.8002686500549316,1526.9302978515625,1579.7564697265625,0.7989692687988281,1896.7491455078125,1867.3931884765625,0.9204311966896057,1350.8260498046875,1896.7440185546875,0.8175705075263977,1738.2552490234375,2160.900390625,0.8811897039413452,1538.6705322265625,2178.5107421875,0.891481876373291,1697.1641845703125,2201.9912109375,0.8290680646896362,1585.6314697265625,2219.6015625,0.8421065807342529,1879.1385498046875,2243.08251953125,0.8672131299972534,1397.7872314453125,2284.17333984375,0.7667192220687866,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917131827_0058_D.JPG,Cam 5,2,SAMAPADHAM,CORRECT,,,rtmpose_m_halpe26,halpe_26,OK,188.29,54.66,0,0,1600.9161376953125,753.458251953125,0.947237491607666,,,0.0,1633.1048583984375,714.83154296875,0.9603574872016907,,,0.0,,,0.0,1568.7274169921875,721.26953125,0.9919754266738892,,,0.0,1684.6070556640625,759.89599609375,1.0027250051498413,1530.1009521484375,766.333740234375,1.1131657361984253,,,0.0,,,0.0,1768.2977294921875,978.77978515625,0.9458791017532349,1446.4100341796875,985.217529296875,0.9351791143417358,1922.8040771484375,1184.7880859375,0.9769273996353149,1272.5904541015625,1191.2255859375,0.9586940407752991,1710.3577880859375,1442.29833984375,0.8098686933517456,1530.1009521484375,1455.173828125,0.7968752384185791,1723.2335205078125,1822.1259765625,0.9301750659942627,1549.4139404296875,1835.00146484375,0.8839702606201172,1703.9202880859375,2189.078125,0.9664350152015686,1613.7916259765625,2189.078125,0.9774229526519775,1697.4825439453125,2253.45556640625,0.9033108353614807,1633.1048583984375,2253.45556640625,0.9259616136550903,1716.7957763671875,2311.3955078125,0.9054448008537292,1620.2293701171875,2330.708984375,0.9354327917098999,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917131830_0059_D.JPG,Cam 5,2,SAMAPADHAM,CORRECT,,,rtmpose_m_halpe26,halpe_26,OK,230.93,29.76,0,0,1601.8583984375,748.869384765625,0.9422245025634766,,,0.0,1634.017333984375,716.71044921875,0.9547204971313477,,,0.0,,,0.0,1563.267822265625,716.71044921875,0.9829626083374023,,,0.0,1679.039794921875,761.73291015625,0.9976381659507751,1524.67724609375,768.16455078125,1.1145977973937988,,,0.0,,,0.0,1762.65283203125,980.4130859375,0.9430451989173889,1441.064208984375,986.8447265625,0.9379473924636841,1923.447021484375,1179.7978515625,0.9751886129379272,1267.406494140625,1192.66162109375,0.9543322324752808,1711.19873046875,1449.93212890625,0.8128969669342041,1531.109130859375,1456.364013671875,0.8008841276168823,1724.06201171875,1822.974853515625,0.919216513633728,1550.404296875,1835.838623046875,0.8798999786376953,1698.3349609375,2189.5859375,0.9574304819107056,1608.290283203125,2189.5859375,0.9744532704353333,1685.471435546875,2247.471923828125,0.9016879200935364,1621.15380859375,2253.903564453125,0.9085466265678406,1717.63037109375,2305.357666015625,0.9024319648742676,1634.017333984375,2324.653076171875,0.9270519018173218,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917131942_0060_D.JPG,Cam 5,3,MUZHUMANDI,CORRECT,,,rtmpose_m_halpe26,halpe_26,OK,184.25,33.64,0,0,1628.21923828125,1353.23095703125,1.0013525485992432,,,0.0,1658.94482421875,1322.50537109375,1.0678719282150269,,,0.0,,,0.0,1593.104248046875,1326.894775390625,1.1321641206741333,,,0.0,1707.2275390625,1348.841552734375,1.0568137168884277,1553.60009765625,1353.23095703125,1.080212116241455,,,0.0,,,0.0,1781.8466796875,1528.80517578125,0.9586368799209595,1483.370361328125,1541.97314453125,0.9172378182411194,1957.4208984375,1695.600830078125,0.9922184944152832,1299.017578125,1752.662353515625,0.9506432414054871,1746.731689453125,1980.908935546875,0.8095401525497437,1544.8212890625,1994.076904296875,0.7982476353645325,2058.3759765625,2143.31494140625,0.9239445924758911,1215.61962890625,2231.10205078125,0.898716926574707,1768.678466796875,2125.757568359375,0.6342501640319824,1496.53857421875,2134.536376953125,0.5855558514595032,1742.34228515625,2086.253173828125,0.5575942397117615,1483.370361328125,2112.589599609375,0.4704647660255432,1786.23583984375,2296.9423828125,0.5266834497451782,1509.70654296875,2305.720947265625,0.38596194982528687,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917131944_0061_D.JPG,Cam 5,3,MUZHUMANDI,CORRECT,,,rtmpose_m_halpe26,halpe_26,OK,225.32,43.78,0,0,1618.613525390625,1349.197021484375,0.9877297878265381,,,0.0,1653.6083984375,1318.576416015625,1.0484964847564697,,,0.0,,,0.0,1587.992919921875,1318.576416015625,1.1149235963821411,,,0.0,1701.726806640625,1349.197021484375,1.0457792282104492,1548.623291015625,1349.197021484375,1.0588147640228271,,,0.0,,,0.0,1776.091064453125,1524.17236328125,0.957200825214386,1483.0078125,1541.669677734375,0.9158989787101746,1951.066162109375,1694.77294921875,0.9997372627258301,1303.658203125,1747.265625,0.9574955105781555,1741.095947265625,1983.48193359375,0.8072655200958252,1539.874755859375,1996.60498046875,0.7926210165023804,2051.677001953125,2136.585205078125,0.9056329727172852,1216.170654296875,2232.821533203125,0.9015028476715088,1762.968017578125,2123.4619140625,0.6201027631759644,1500.505126953125,2127.83642578125,0.5893768072128296,1736.7216796875,2079.71826171875,0.5467275381088257,1491.756591796875,2097.2158203125,0.467542827129364,1776.091064453125,2285.31396484375,0.5183779001235962,1518.002685546875,2307.18603515625,0.3739258050918579,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917132031_0062_D.JPG,Cam 5,4,SWASTIKAPADAM,CORRECT,,RIGHT,rtmpose_m_halpe26,halpe_26,OK,251.93,34.23,0,0,1704.289306640625,909.41943359375,0.9682937860488892,,,0.0,1733.564208984375,874.28955078125,0.9875830411911011,,,0.0,,,0.0,1675.014404296875,880.14453125,1.040438175201416,,,0.0,1786.2587890625,909.41943359375,0.9996851682662964,1639.884765625,921.12939453125,1.1212835311889648,,,0.0,,,0.0,1874.08349609375,1120.198486328125,0.9531409740447998,1569.625,1126.053466796875,0.9336111545562744,2038.02294921875,1289.99267578125,0.9694170951843262,1405.685791015625,1313.41259765625,0.9401508569717407,1809.6787109375,1565.176513671875,0.7824171185493469,1645.73974609375,1565.176513671875,0.7732017040252686,1838.95361328125,1887.199951171875,0.7527298331260681,1470.09033203125,1893.054931640625,0.6705783605575562,1715.999267578125,2197.513427734375,0.800053596496582,1698.434326171875,2056.994140625,0.579853892326355,1675.014404296875,2244.353271484375,0.8349688053131104,1704.289306640625,2109.68896484375,0.4843582510948181,1833.0986328125,2267.773193359375,0.8056025505065918,1715.999267578125,2244.353271484375,0.5009657144546509,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917132033_0063_D.JPG,Cam 5,4,SWASTIKAPADAM,CORRECT,,RIGHT,rtmpose_m_halpe26,halpe_26,OK,183.55,31.83,0,0,1720.371337890625,910.13330078125,0.9627338647842407,,,0.0,1749.541259765625,875.12939453125,0.9925140142440796,,,0.0,,,0.0,1685.367431640625,880.96337890625,1.0206677913665771,,,0.0,1790.379150390625,915.96728515625,1.0043431520462036,1644.529541015625,921.80126953125,1.122140884399414,,,0.0,,,0.0,1872.054443359375,1120.15625,0.9514315128326416,1568.68798828125,1131.82421875,0.9297915697097778,2035.406005859375,1295.175537109375,0.9678612947463989,1405.336669921875,1318.511474609375,0.9410805702209473,1813.715087890625,1557.704345703125,0.7872448563575745,1662.031494140625,1563.538330078125,0.7662778496742249,1860.38671875,1878.57275390625,0.7536543011665344,1743.707275390625,1878.57275390625,0.5640313625335693,1714.537353515625,2187.7734375,0.796116828918457,1702.869384765625,2135.267578125,0.5515967607498169,1673.699462890625,2234.445068359375,0.8336296081542969,1685.367431640625,2187.7734375,0.46223223209381104,1842.884765625,2263.614990234375,0.8145201206207275,1796.213134765625,2257.781005859375,0.5056642293930054,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917132059_0064_D.JPG,Cam 5,5,SWASTIKAPADAM,CORRECT,,LEFT,rtmpose_m_halpe26,halpe_26,OK,189.73,29.63,0,0,1494.6473388671875,879.199462890625,0.9468111991882324,,,0.0,1530.4735107421875,843.373046875,0.9818893074989319,,,0.0,,,0.0,1458.8211669921875,849.34423828125,1.0319790840148926,,,0.0,1578.2420654296875,891.1416015625,0.9944018125534058,1422.9947509765625,903.08349609375,1.1092135906219482,,,0.0,,,0.0,1661.8367919921875,1094.156982421875,0.9493921995162964,1345.3712158203125,1118.041015625,0.9248805642127991,1829.0257568359375,1303.1435546875,0.9887936115264893,1154.2977294921875,1315.085693359375,0.936714768409729,1608.0972900390625,1577.8115234375,0.7704450488090515,1434.9368896484375,1583.78271484375,0.8019127249717712,1620.0394287109375,1924.13232421875,0.6615747213363647,1375.2264404296875,1965.9296875,0.8221300840377808,1578.2420654296875,2216.71337890625,0.7322487831115723,1614.0682373046875,2198.80029296875,0.8169777989387512,1584.2130126953125,2276.423828125,0.6407173871994019,1661.8367919921875,2240.59765625,0.7266858816146851,1500.6185302734375,2306.279052734375,0.6569133996963501,1506.5892333984375,2312.25,0.6444697380065918,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
DJI_20260917132100_0065_D.JPG,Cam 5,5,SWASTIKAPADAM,CORRECT,,LEFT,rtmpose_m_halpe26,halpe_26,OK,177.1,57.64,0,0,1495.8399658203125,880.6439208984375,0.9705715179443359,,,0.0,1531.6383056640625,844.8455810546875,0.9995576739311218,,,0.0,,,0.0,1466.0079345703125,850.8118896484375,1.039778470993042,,,0.0,1585.3360595703125,892.5765380859375,1.0090808868408203,1430.2095947265625,904.5093994140625,1.107215166091919,,,0.0,,,0.0,1680.7984619140625,1107.3670654296875,0.9245070815086365,1346.6802978515625,1113.3333740234375,0.9267900586128235,1835.9246826171875,1292.3250732421875,0.9554978609085083,1161.7218017578125,1310.2244873046875,0.9393258094787598,1615.1680908203125,1590.6448974609375,0.7707232236862183,1436.1761474609375,1596.6114501953125,0.808380126953125,1609.2017822265625,1936.6961669921875,0.6620539426803589,1370.5457763671875,1972.4945068359375,0.8355115652084351,1579.3697509765625,2217.11669921875,0.6826125979423523,1609.2017822265625,2193.25146484375,0.7927414178848267,1591.3023681640625,2270.814453125,0.5836546421051025,1662.8992919921875,2229.0498046875,0.7014532089233398,1495.8399658203125,2312.5791015625,0.6417528986930847,1495.8399658203125,2318.54541015625,0.6705107092857361,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
